benchmark,task_id,f_task,bench_domain,bench_task_type,bench_requires_code,bench_requires_web,bench_requires_reasoning
colbench_backend_programming,543,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,544,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,545,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,546,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,547,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,548,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,549,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,55,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,550,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,551,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,552,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,553,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,554,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,555,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,556,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,557,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,558,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,559,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,56,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,560,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,561,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,562,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,563,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,564,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,565,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,566,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,567,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,568,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,569,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,57,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,570,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,571,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,572,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,573,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,574,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,575,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,576,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,577,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,578,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,579,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,58,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,580,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,581,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,582,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,583,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,584,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,585,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,586,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,587,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,588,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,589,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,59,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,590,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,591,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,592,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,593,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,594,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,595,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,596,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,597,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,598,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,599,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,6,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,60,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,600,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,601,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,602,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,603,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,604,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,605,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,606,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,607,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,608,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,609,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,61,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,610,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,611,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,612,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,613,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,614,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,615,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,616,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,617,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,618,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,619,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,62,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,620,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,621,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,622,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,623,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,624,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,625,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,626,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,627,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,628,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,629,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,63,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,630,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,631,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,632,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,633,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,634,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,635,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,636,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,637,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,638,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,639,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,64,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,640,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,641,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,642,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,643,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,644,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,645,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,646,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,647,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,648,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,649,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,65,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,650,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,651,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,652,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,653,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,654,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,655,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,656,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,657,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,658,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,659,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,66,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,660,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,661,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,662,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,663,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,664,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,665,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,666,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,667,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,668,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,669,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,67,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,670,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,671,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,672,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,673,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,674,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,675,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,676,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,677,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,678,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,679,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,68,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,680,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,681,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,682,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,683,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,684,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,685,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,686,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,687,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,688,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,689,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,69,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,690,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,691,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,692,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,693,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,694,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,695,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,696,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,697,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,698,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,699,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,7,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,70,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,700,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,701,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,702,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,703,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,704,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,705,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,706,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,707,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,708,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,709,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,71,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,710,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,711,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,712,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,713,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,714,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,715,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,716,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,717,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,718,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,719,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,72,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,720,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,721,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,722,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,723,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,724,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,725,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,726,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,727,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,728,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,729,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,73,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,730,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,731,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,732,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,733,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,734,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,735,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,736,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,737,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,738,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,739,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,74,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,740,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,741,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,742,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,743,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,744,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,745,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,746,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,747,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,748,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,749,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,75,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,750,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,751,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,752,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,753,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,754,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,755,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,756,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,757,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,758,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,759,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,76,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,760,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,761,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,762,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,763,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,764,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,765,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,766,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,767,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,768,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,769,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,77,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,770,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,771,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,772,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,773,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,774,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,775,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,776,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,777,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,778,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,779,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,78,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,780,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,781,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,782,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,783,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,784,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,785,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,786,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,787,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,788,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,789,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,79,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,790,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,791,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,792,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,793,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,794,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,795,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,796,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,797,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,798,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,799,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,8,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,80,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,800,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,801,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,802,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,803,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,804,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,805,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,806,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,807,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,808,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,809,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,81,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,810,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,811,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,812,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,813,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,814,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,815,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,816,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,817,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,818,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,819,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,82,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,820,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,821,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,822,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,823,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,824,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,825,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,826,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,827,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,828,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,829,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,83,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,830,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,831,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,832,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,833,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,834,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,835,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,836,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,837,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,838,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,839,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,84,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,840,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,841,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,842,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,843,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,844,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,845,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,846,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,847,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,848,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,849,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,85,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,850,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,851,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,852,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,853,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,854,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,855,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,856,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,857,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,858,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,859,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,86,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,860,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,861,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,862,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,863,-0.04126991331577301,software_engineering,code_generation,True,False,True
colbench_backend_programming,864,-0.04126991331577301,software_engineering,code_generation,True,False,True
